country,communityID,CoMgmtSite,dataProvider,lonDD,latDD,APECOSM_ipsl-cm6a-lr,BOATS_ipsl-cm6a-lr,DBEM_ipsl-cm6a-lr,DBPM_ipsl-cm6a-lr,FEISTY_ipsl-cm6a-lr,EcoOcean_ipsl-cm6a-lr,EcoTroph_ipsl-cm6a-lr,MACROECOLOGICAL_ipsl-cm6a-lr,ZooMSS_ipsl-cm6a-lr,BOATS_gfdl-esm4,DBEM_gfdl-esm4,FEISTY_gfdl-esm4,EcoOcean_gfdl-esm4,EcoTroph_gfdl-esm4,MACROECOLOGICAL_gfdl-esm4,ZooMSS_gfdl-esm4
Indonesia,talise,talise,Georgie,125.074772,1.830393,12.982197274675455,9.902714171575836,0.008815973003794383,138.29046044766477,5.402806264542073,13.896129896138449,135.88196929469862,15.38461583898221,55.027878145403186,3.4590918864282263,0.004177601126540393,1.330363807468401,10.762125353521153,51.65827526742421,5.302083196812407,40.49532715500374
Indonesia,kahuku,kahuku,Georgie,125.11968300000001,1.8027259999999998,12.982197274675455,9.902714171575836,0.008815973003794383,138.29046044766477,5.402806264542073,13.896129896138449,135.88196929469862,15.38461583898221,55.027878145403186,3.4590918864282263,0.004177601126540393,1.330363807468401,10.762125353521153,51.65827526742421,5.302083196812407,40.49532715500374
PNG,Muluk,Muluk,Josh,146.067575,-4.647611111,10.65015547216104,10.921565584741325,0.008516320278453891,169.74026107803155,4.844041845091344,18.4713927097484,107.3791940508752,15.442519669668181,81.58698367142995,6.250129658620948,0.0069985166329086055,3.0971617042860875,17.64013587848751,95.5485890580991,9.14277099052401,138.40923645377552
PNG,Andra,Andra,Josh,147.0006333,-1.941236111,10.29062800005702,11.54209929751596,0.009414519349998245,191.66773379130572,4.326383633184664,23.488211065709258,112.22506432185315,15.569984326815218,80.34255378316792,6.3063985213222695,0.00682940315092923,2.6664307258342723,17.676242379295378,85.37121088926098,9.15544874967215,152.31075359756196
PNG,Ahus,Ahus,Josh,147.1039361,-1.945386111,10.2977925232581,11.388172589431148,0.009140419702496924,192.0728434999281,4.24162252294062,23.350911609716047,112.50034960547384,15.449295294869996,80.15268905788497,6.299628070057055,0.006612774286582627,2.6491366667275105,17.58684579237565,84.92845613626825,9.148168329057357,151.72301518628927
PNG,Somalani,Somalani,Amy,149.4922389,-5.526927777999999,9.966060670569805,8.17591562417062,0.006470533967632296,159.79923068674736,4.018766052919329,12.571910156480449,104.81505009419199,12.699957332446743,67.99107700107348,5.910052836234049,0.005776951349596383,2.5730950649120636,13.3301241498682,86.77275144287289,8.441393699559809,114.03739872378401
PNG,Vesse,Vesse,Amy,149.70397219999998,-5.4671944439999995,10.3268552343145,8.371342242739736,0.006579722947827861,165.6495596798027,4.0121450147155775,14.01600358238076,111.39438399383265,13.140713102338788,68.2276059481836,5.910052836234049,0.005759837070317345,2.5755707906210827,13.785891676488918,86.83089387212719,8.502933744363212,116.54763287670487
PNG,Dabanot,Dabanot,Josh,150.5280333,-2.505383333,9.687666869665033,10.7891397224399,0.009054421505339331,193.9387207121187,3.860791186834105,21.289542553100596,114.18135638882221,15.100277720821149,79.53831256093322,6.038079972224669,0.006641013686543293,2.4958097922780595,15.820611702286195,82.45954436785713,8.691010585416066,134.14221415058094
PNG,Baia,Baia,Amy,151.5393806,-4.9281611110000005,10.29510170571432,9.386140070044048,0.009587327556697537,168.45521788961136,3.9192555769337467,15.539953443298304,116.02129630594948,13.788368405961682,70.77643071141598,6.060951024770171,0.007409895337355081,2.4800670809757133,14.76983250950526,84.92232148557987,8.776352182633314,130.44504752418646
PNG,Kavulik,Kavulik,Josh,152.0824,-3.3087,9.546725928507025,10.481572805436915,0.011610025384917646,207.88040550637035,3.6817350189211298,19.242683198364084,112.68190899091802,15.009703980947844,80.23020208912547,5.805978267732387,0.008550054132232645,2.520411031767132,16.418273506605548,84.77480445145656,8.439891401093695,127.64646128383166
PNG,Silom 1,Silom,Josh,152.10606669999999,-3.3189666669999998,9.546725928507025,10.481572805436915,0.011610025384917646,207.88040550637035,3.6817350189211298,19.242683198364084,112.68190899091802,15.009703980947844,80.23020208912547,5.805978267732387,0.008550054132232645,2.520411031767132,16.418273506605548,84.77480445145656,8.439891401093695,127.64646128383166
PNG,Ungakum,Ungakum,Josh,150.4980917,-2.480402778,9.630910691830426,10.7891397224399,0.009330800851306472,193.1269384371043,3.753306754190816,22.7601697394412,113.5437231378402,14.924150022485625,78.92011865498044,6.038079972224669,0.006859294371598151,2.5075714297485012,16.4219117070665,82.7190100924906,8.698294647680827,136.28839222698804
Madagascar,masoala cap,Masoala,Josh,50.15984718,-15.98355287,3.894055669016999,2.965139080751561,0.0031362457212979825,228.85589832235766,1.5373128596314292,12.732866144274677,68.61422020945443,4.716933315097475,32.436013833775476,2.550528244817002,0.003222486891327827,0.7631430321782113,7.668927051688255,48.5638817318795,3.8771624047539484,23.9287629776642
